id,name,dt,color,operator,altRelGEO,lon
28187,EUTELSAT 7A,720,gray,Other,0.1149673860927578,30.983510733292537
28187,EUTELSAT 7A,900,gray,Other,2.61674576097721,30.982352881858954
28187,EUTELSAT 7A,1080,gray,Other,4.300249150568561,30.976138828124302
28187,EUTELSAT 7A,1260,gray,Other,4.164593959358172,30.966850944455814
28187,EUTELSAT 7A,1439,gray,Other,2.2933281055811676,30.96015412352927
28238,DIRECTV 7S,0,gray,Other,-7.706055313065008,240.95648577462575
28238,DIRECTV 7S,180,gray,Other,0.8380254927324131,240.96480150490953
28238,DIRECTV 7S,360,gray,Other,9.053071768925292,240.9541825720343
28238,DIRECTV 7S,540,gray,Other,12.101713890304381,240.93084872787787
28238,DIRECTV 7S,720,gray,Other,8.18771628763352,240.90846885686588
28238,DIRECTV 7S,900,gray,Other,-0.3908983686706051,240.90015509318573
28238,DIRECTV 7S,1080,gray,Other,-8.589609932605526,240.91076942714864
28238,DIRECTV 7S,1260,gray,Other,-11.583010102622211,240.93402072330696
28238,DIRECTV 7S,1439,gray,Other,-7.649523111183953,240.95605019480968
28252,AMC-11 (GE-11),0,gray,Other,-6.777122337640321,229.05373940551252
28252,AMC-11 (GE-11),180,gray,Other,1.0152421807870269,229.0611413835662
28252,AMC-11 (GE-11),360,gray,Other,8.678300785344618,229.0510922252447
28252,AMC-11 (GE-11),540,gray,Other,11.696549106760358,229.02897776492296
28252,AMC-11 (GE-11),720,gray,Other,8.288861144552357,229.0072635721056
28252,AMC-11 (GE-11),900,gray,Other,0.4530037465810892,228.99820745679526
28252,AMC-11 (GE-11),1080,gray,Other,-7.206398788846855,229.0066414393127
28252,AMC-11 (GE-11),1260,gray,Other,-10.184868558899325,229.02707761140428
28252,AMC-11 (GE-11),1439,gray,Other,-6.768850056199881,229.04685696330907
28358,INTELSAT 10-02,0,gray,Other,11.28792180227174,359.05747214621437
28358,INTELSAT 10-02,180,gray,Other,11.726053616213903,359.03227322544114
28358,INTELSAT 10-02,360,gray,Other,5.607200782731525,359.0134515551618
28358,INTELSAT 10-02,540,gray,Other,-3.473155517349369,359.01176882155517
28358,INTELSAT 10-02,720,gray,Other,-10.173054920443974,359.02790150865997
28358,INTELSAT 10-02,900,gray,Other,-10.54825121365866,359.0520066705529
28358,INTELSAT 10-02,1080,gray,Other,-4.38088055724802,359.06953709525385
28358,INTELSAT 10-02,1260,gray,Other,4.691744429444952,359.06984087207513
28358,INTELSAT 10-02,1439,gray,Other,11.303657214295527,359.05254329088206
28378,ANIK F2,0,gray,Other,-0.4952462770816055,248.93270617734404
28378,ANIK F2,180,gray,Other,-1.1848610651286435,248.93512870874514
28378,ANIK F2,360,gray,Other,-1.0480530428467318,248.93817360725092
28378,ANIK F2,540,gray,Other,-0.16703414673247607,248.9400481913354
28378,ANIK F2,720,gray,Other,0.9377230375030194,248.93965057446596
28378,ANIK F2,900,gray,Other,1.6140423879842274,248.93723000539455
28378,ANIK F2,1080,gray,Other,1.462039649959479,248.93421418946318
28378,ANIK F2,1260,gray,Other,0.5695012706273701,248.93235742551394
28378,ANIK F2,1439,gray,Other,-0.534248367541295,248.93272385933486
28446,AMC-15,0,gray,Other,-5.614261080365395,254.9923399037928
28446,AMC-15,180,gray,Other,2.132571212569019,254.99682203618266
28446,AMC-15,360,gray,Other,8.75796034859377,254.98507208774055
28446,AMC-15,540,gray,Other,10.363822933155461,254.96398237853305
28446,AMC-15,720,gray,Other,6.0057807497360045,254.9459770950773
28446,AMC-15,900,gray,Other,-1.752919109450886,254.9416684361298
28446,AMC-15,1080,gray,Other,-8.345747802013648,254.95355643216192
28446,AMC-15,1260,gray,Other,-9.889264276025642,254.97458558616663
28446,AMC-15,1439,gray,Other,-5.511578920042666,254.99228246986928
28472,AMC-16,0,gray,Other,-1.478417225254816,275.0433828750567
28472,AMC-16,180,gray,Other,6.380075554319774,275.03821862042065
28472,AMC-16,360,gray,Other,10.448356826098461,275.0195638315159
28472,AMC-16,540,gray,Other,8.338613037885807,274.9986629914235
28472,AMC-16,720,gray,Other,1.296494679278112,274.988101441488
28472,AMC-16,900,gray,Other,-6.52961117967061,274.9943427567459
28472,AMC-16,1080,gray,Other,-10.526248025264067,275.013908068631
28472,AMC-16,1260,gray,Other,-8.333642238358152,275.0354761440602
28472,AMC-16,1439,gray,Other,-1.2854862778112874,275.0465474957502
28526,NSS-10 (AMC-12),0,gray,Other,7.5168203622160945,322.530693240726
28526,NSS-10 (AMC-12),180,gray,Other,11.05541044689744,322.50247301832326
28526,NSS-10 (AMC-12),360,gray,Other,7.654528495957493,322.48055175029253
28526,NSS-10 (AMC-12),540,gray,Other,-0.6788324212975567,322.47969445247537
28526,NSS-10 (AMC-12),720,gray,Other,-9.034053268456773,322.4911420351299
28526,NSS-10 (AMC-12),900,gray,Other,-12.483370627262047,322.50812176567035
28526,NSS-10 (AMC-12),1080,gray,Other,-8.987363698404806,322.5316557242384
28526,NSS-10 (AMC-12),1260,gray,Other,-0.600183678099711,322.5495044436832
28526,NSS-10 (AMC-12),1439,gray,Other,7.708057660674967,322.5418864560439
28542,XTAR-EUR,0,gray,Other,10.269301693617308,28.997608570633975
28542,XTAR-EUR,180,gray,Other,5.460726623125083,28.980794994883237
28542,XTAR-EUR,360,gray,Other,-2.0663648961271974,28.977876822461216
28542,XTAR-EUR,540,gray,Other,-7.891280374613416,28.990010026434827
28542,XTAR-EUR,720,gray,Other,-8.592745832509536,29.009491699092166
28542,XTAR-EUR,900,gray,Other,-3.7674977350907284,29.024289194061296
28542,XTAR-EUR,1080,gray,Other,3.7315464981875266,29.025141163782536
28542,XTAR-EUR,1260,gray,Other,9.479404235069524,29.0110152463848
28542,XTAR-EUR,1439,gray,Other,10.09796549474413,28.989814256355825
28626,XM-3 (RHYTHM),0,gray,Other,-0.2023112892638892,274.92083909200824
28626,XM-3 (RHYTHM),180,gray,Other,-0.5684032824792666,274.92209878823974
28626,XM-3 (RHYTHM),360,gray,Other,-0.5942252596651088,274.9237930405241
28626,XM-3 (RHYTHM),540,gray,Other,-0.2597853019833565,274.9251271702225
28626,XM-3 (RHYTHM),720,gray,Other,0.2427404470727197,274.92550601296085
28626,XM-3 (RHYTHM),900,gray,Other,0.6221961489718524,274.9248820800837
28626,XM-3 (RHYTHM),1080,gray,Other,0.6599061051310855,274.92377914221504
28626,XM-3 (RHYTHM),1260,gray,Other,0.3384308304011938,274.92298561543316
28626,XM-3 (RHYTHM),1439,gray,Other,-0.1455406762761413,274.923090984674
28628,INMARSAT 4-F1,0,gray,Other,-7.617719747395313,143.4031318462707
28628,INMARSAT 4-F1,180,gray,Other,-12.368283486146538,143.46510049012346
28628,INMARSAT 4-F1,360,gray,Other,-10.156175139236439,143.54013890470026
28628,INMARSAT 4-F1,540,gray,Other,-2.279638718624483,143.51413544214046
28628,INMARSAT 4-F1,720,gray,Other,6.626597684058652,143.45986208956322
28628,INMARSAT 4-F1,900,gray,Other,11.328602483961731,143.4798087611679
28628,INMARSAT 4-F1,1080,gray,Other,9.069310189814132,143.5056728363632
28628,INMARSAT 4-F1,1260,gray,Other,1.183088993828278,143.4533349311779
28628,INMARSAT 4-F1,1439,gray,Other,-7.642843186520622,143.41182148297958
28638,APSTAR 6,0,red,China,-17.286897940648487,162.86204591065555
28638,APSTAR 6,180,red,China,-14.922909361703205,162.88481409096119
28638,APSTAR 6,360,red,China,-3.757313779569813,162.91767880435026
28638,APSTAR 6,540,red,China,9.628978831300628,162.9252536725132
28638,APSTAR 6,720,red,China,17.357192051960737,162.88358207985314
28638,APSTAR 6,900,red,China,14.884473412297666,162.83369637567586
28638,APSTAR 6,1080,red,China,3.6647777551115723,162.8246761622253
28638,APSTAR 6,1260,red,China,-9.702769136609277,162.8455198069764
28638,APSTAR 6,1439,red,China,-17.330220746407576,162.86447428872336
28659,DIRECTV 8,0,gray,Other,-3.9070015336037613,259.2990936831832
28659,DIRECTV 8,180,gray,Other,4.921075597369054,259.29850564385896
28659,DIRECTV 8,360,gray,Other,11.014894677653501,259.2810687014612
28659,DIRECTV 8,540,gray,Other,10.791350116975082,259.25700376427255
28659,DIRECTV 8,720,gray,Other,4.383185387589037,259.2404024430075
28659,DIRECTV 8,900,gray,Other,-4.4389507057348965,259.2409710512848
28659,DIRECTV 8,1080,gray,Other,-10.480107304312696,259.2583180757064
28659,DIRECTV 8,1260,gray,Other,-10.179755494362325,259.2821451412732
28659,DIRECTV 8,1439,gray,Other,-3.7613179537293036,259.2982619969284
28702,GALAXY 28 (G-28),0,gray,Other,9.340290735548479,271.0248549281924
28702,GALAXY 28 (G-28),180,gray,Other,9.258709697183804,271.0042555184933
28702,GALAXY 28 (G-28),360,gray,Other,3.741331425655517,270.98996642794145
28702,GALAXY 28 (G-28),540,gray,Other,-3.9613758419363876,270.99059474841897
28702,GALAXY 28 (G-28),720,gray,Other,-9.309708702523494,271.00595205610693
28702,GALAXY 28 (G-28),900,gray,Other,-9.14802205277374,271.0271561360764
28702,GALAXY 28 (G-28),1080,gray,Other,-3.567697054830205,271.04186438155455
28702,GALAXY 28 (G-28),1260,gray,Other,4.146887790200708,271.0415505845065
28702,GALAXY 28 (G-28),1439,gray,Other,9.441337837655738,271.02663252138376
28707,EXPRESS-AM3,0,yellow,Russia,-6.024603477839264,102.981937876996
28707,EXPRESS-AM3,180,yellow,Russia,-9.889220182230929,102.99501020285152
28707,EXPRESS-AM3,360,yellow,Russia,-8.546396599886066,102.99367744489182
28707,EXPRESS-AM3,540,yellow,Russia,-2.778348285704851,103.01086750224212
28707,EXPRESS-AM3,720,yellow,Russia,4.02667692014802,103.03087874517519
28707,EXPRESS-AM3,900,yellow,Russia,7.8720614904523245,103.01214393610903
28707,EXPRESS-AM3,1080,yellow,Russia,6.504770093721163,102.9738052781016
28707,EXPRESS-AM3,1260,yellow,Russia,0.7392775633124984,102.97035608844381
28707,EXPRESS-AM3,1439,yellow,Russia,-5.9884461592228035,102.99754847490347
28786,THAICOM 4,0,gray,Other,-1.3422022446175106,119.40983175075621
28786,THAICOM 4,180,gray,Other,-9.91165387397632,119.42232651302845
28786,THAICOM 4,360,gray,Other,-13.175076853534847,119.44819140169533
28786,THAICOM 4,540,gray,Other,-9.197359915538982,119.47324764151087
28786,THAICOM 4,720,gray,Other,-0.31177010512328707,119.48376694628746
28786,THAICOM 4,900,gray,Other,8.259240238978236,119.47457491146287
28786,THAICOM 4,1080,gray,Other,11.483452765678521,119.45207457774931
28786,THAICOM 4,1260,gray,Other,7.476094915895374,119.43045596583069
28786,THAICOM 4,1439,gray,Other,-1.3414361440300127,119.42334941800405
28790,GALAXY 14 (G-14),0,gray,Other,-6.2152783087294665,235.0504902038623
28790,GALAXY 14 (G-14),180,gray,Other,0.8773953402633197,235.05738289736777
28790,GALAXY 14 (G-14),360,gray,Other,7.892179172842589,235.04835417819135
28790,GALAXY 14 (G-14),540,gray,Other,10.69615848340618,235.02822137625358
28790,GALAXY 14 (G-14),720,gray,Other,7.63527481109486,235.00833417128027
28790,GALAXY 14 (G-14),900,gray,Other,0.5046928742231103,234.99993188855177
28790,GALAXY 14 (G-14),1080,gray,Other,-6.504634602999431,235.00749699004683
28790,GALAXY 14 (G-14),1260,gray,Other,-9.269977228716016,235.0260783086171
28790,GALAXY 14 (G-14),1439,gray,Other,-6.198867156090273,235.0441579306223
28868,ANIK F1R,0,gray,Other,-2.042174804926617,252.66463037516417
28868,ANIK F1R,180,gray,Other,3.8638700330557185,252.66283107988318
28868,ANIK F1R,360,gray,Other,7.382289413319086,252.65039735869576
28868,ANIK F1R,540,gray,Other,6.442638232168974,252.63502859248175
28868,ANIK F1R,720,gray,Other,1.597349211544497,252.6261564651968
28868,ANIK F1R,900,gray,Other,-4.302790916583035,252.62941017989803
28868,ANIK F1R,1080,gray,Other,-7.784379407472443,252.6432607449293
28868,ANIK F1R,1260,gray,Other,-6.797245314075553,252.6599037607487
28868,ANIK F1R,1439,gray,Other,-1.9572842762499931,252.66987124987924
28884,GALAXY 15 (G-15),0,gray,Other,-5.497229273270932,227.00782569570487
28884,GALAXY 15 (G-15),180,gray,Other,-0.12052350235171616,227.01485592708443
28884,GALAXY 15 (G-15),360,gray,Other,5.594107880213414,227.00935762541548
28884,GALAXY 15 (G-15),540,gray,Other,8.27644117771706,226.99434344965536
28884,GALAXY 15 (G-15),720,gray,Other,6.34176763198775,226.97844836896923
28884,GALAXY 15 (G-15),900,gray,Other,0.9213634903280763,226.97084866319756
28884,GALAXY 15 (G-15),1080,gray,Other,-4.801812052966852,226.97582260726315
28884,GALAXY 15 (G-15),1260,gray,Other,-7.464649485547852,226.99022922477562
28884,GALAXY 15 (G-15),1439,gray,Other,-5.528288311070355,227.00532555492427
28885,SYRACUSE 3A,0,gray,Other,11.418839147750987,47.04186182180009
28885,SYRACUSE 3A,180,gray,Other,1.8387014562249533,47.02824490718466
28885,SYRACUSE 3A,360,gray,Other,-7.961060809888295,47.03647877099492
28885,SYRACUSE 3A,540,gray,Other,-12.217853006390214,47.060567529422265
28885,SYRACUSE 3A,720,gray,Other,-8.431924078569864,47.08516630589514
28885,SYRACUSE 3A,900,gray,Other,1.1556495656332118,47.09463134964134
28885,SYRACUSE 3A,1080,gray,Other,10.888458942179568,47.08225658216879
28885,SYRACUSE 3A,1260,gray,Other,15.031198229953588,47.05420421114089
28885,SYRACUSE 3A,1439,gray,Other,11.18142577396793,47.02597596749197
28899,INMARSAT 4-F2,0,gray,Other,9.655834419871098,63.97862779985888
28899,INMARSAT 4-F2,180,gray,Other,0.9275649388073361,63.92102770670254
28899,INMARSAT 4-F2,360,gray,Other,-7.747628828583402,63.89570241740294
28899,INMARSAT 4-F2,540,gray,Other,-11.263547097893024,63.96504941184927
28899,INMARSAT 4-F2,720,gray,Other,-7.551569897084846,64.02071955571701
28899,INMARSAT 4-F2,900,gray,Other,1.1948687415351742,63.981552801346126
28899,INMARSAT 4-F2,1080,gray,Other,9.819227051259077,63.936889064804774
28899,INMARSAT 4-F2,1260,gray,Other,13.244081487922813,63.9591863449227
28899,INMARSAT 4-F2,1439,gray,Other,9.491073021141347,63.967338354448174
28902,TELKOM 2,0,gray,Other,-2.7952597940529813,157.01726267313668
28902,TELKOM 2,180,gray,Other,-2.7631728577252943,157.02414932977135
28902,TELKOM 2,360,gray,Other,-0.8967614886787487,157.02887412547344
28902,TELKOM 2,540,gray,Other,1.7068368219697732,157.02855381242105
28902,TELKOM 2,720,gray,Other,3.5168752546887845,157.02324440879102
28902,TELKOM 2,900,gray,Other,3.4701309068041155,157.01591915634236
28902,TELKOM 2,1080,gray,Other,1.5962258449289948,157.01074450847622
28902,TELKOM 2,1260,gray,Other,-0.9998638200922869,157.01061702929786
28902,TELKOM 2,1439,gray,Other,-2.782498324282642,157.015396982452
28903,SPACEWAY 2,0,gray,Other,0.7922672894856078,221.1593232200089
28903,SPACEWAY 2,180,gray,Other,0.7234030999243259,221.15906368658372
28903,SPACEWAY 2,360,gray,Other,0.8695100671902765,221.15846997075445
28903,SPACEWAY 2,540,gray,Other,1.1366311191086425,221.15689414660997
28903,SPACEWAY 2,720,gray,Other,1.3595324550624355,221.15496957896076
28903,SPACEWAY 2,900,gray,Other,1.398970353831828,221.15322031036257
28903,SPACEWAY 2,1080,gray,Other,1.223656831032713,221.15136971734162
28903,SPACEWAY 2,1260,gray,Other,0.9287098593486007,221.1495298335347
28903,SPACEWAY 2,1439,gray,Other,0.6806840892168111,221.1485186481832
28912,METEOSAT-9 (MSG-2),0,gray,Other,9.973289613015368,3.3158585470832955
28912,METEOSAT-9 (MSG-2),180,gray,Other,5.080504604164162,3.3674464068867875
28912,METEOSAT-9 (MSG-2),360,gray,Other,-2.100446476964862,3.469502944224068
28912,METEOSAT-9 (MSG-2),540,gray,Other,-7.348517868857016,3.4126284442192536
28912,METEOSAT-9 (MSG-2),720,gray,Other,-7.579612632471253,3.3267531740186502
28912,METEOSAT-9 (MSG-2),900,gray,Other,-2.6608518568755244,3.4087342765711695
28912,METEOSAT-9 (MSG-2),1080,gray,Other,4.507612090361363,3.5107797342252374
28912,METEOSAT-9 (MSG-2),1260,gray,Other,9.69898469918553,3.4252931241530544
28912,METEOSAT-9 (MSG-2),1439,gray,Other,9.866909712167399,3.3018642573427903
28924,EUTELSAT 174A,0,gray,Other,-24.267239183856873,173.99732044665706
28924,EUTELSAT 174A,180,gray,Other,-22.296242545286077,174.0507462295428
28924,EUTELSAT 174A,360,gray,Other,-6.840779393030971,174.084388662279
28924,EUTELSAT 174A,540,gray,Other,12.98038632843236,174.07814179461283
28924,EUTELSAT 174A,720,gray,Other,25.497836607173667,174.03545561403007
28924,EUTELSAT 174A,900,gray,Other,23.354595344491827,173.98108196773762
28924,EUTELSAT 174A,1080,gray,Other,7.805429452149838,173.9465765318557
28924,EUTELSAT 174A,1260,gray,Other,-12.015258211904438,173.9519427422293
28924,EUTELSAT 174A,1439,gray,Other,-24.408074905339163,173.9934887717628
28935,ECHOSTAR 10,0,gray,Other,-7.7678329273549025,249.87778011563452
28935,ECHOSTAR 10,180,gray,Other,-5.546271317965875,249.89381032702022
28935,ECHOSTAR 10,360,gray,Other,0.49332182919897605,249.90049528208422
28935,ECHOSTAR 10,540,gray,Other,6.792408828201587,249.89323987610942
28935,ECHOSTAR 10,720,gray,Other,9.641915382351726,249.8756414712803
28935,ECHOSTAR 10,900,gray,Other,7.3637591455481015,249.85737447800636
28935,ECHOSTAR 10,1080,gray,Other,1.2962288706257823,249.8485106598398
28935,ECHOSTAR 10,1260,gray,Other,-4.991402133644442,249.85358711086593
28935,ECHOSTAR 10,1439,gray,Other,-7.795850050075387,249.86882138237135
28945,SPAINSAT,0,gray,Other,4.89030354560964,330.02831268702846
28945,SPAINSAT,180,gray,Other,14.165026234884863,330.0068232003797
28945,SPAINSAT,360,gray,Other,14.785719621111639,329.9741773581925
28945,SPAINSAT,540,gray,Other,6.392233659753401,329.9502966703951
28945,SPAINSAT,720,gray,Other,-6.0752232497688965,329.94993464729527
28945,SPAINSAT,900,gray,Other,-15.27185388275393,329.97402671117374
28945,SPAINSAT,1080,gray,Other,-15.77139080203051,330.0090845017598
28945,SPAINSAT,1260,gray,Other,-7.273631217176444,330.0351011174766
28945,SPAINSAT,1439,gray,Other,5.150778907787753,330.0374473387309
28946,EUTELSAT HOT BIRD 13E,0,gray,Other,25.91796862857882,13.144873607426693
28946,EUTELSAT HOT BIRD 13E,180,gray,Other,25.25290241633047,13.088570649960676
28946,EUTELSAT HOT BIRD 13E,360,gray,Other,10.652306058131217,13.04944182603029
28946,EUTELSAT HOT BIRD 13E,540,gray,Other,-9.312862226870493,13.049271461161984
28946,EUTELSAT HOT BIRD 13E,720,gray,Other,-22.89604951490037,13.08698948967276
28946,EUTELSAT HOT BIRD 13E,900,gray,Other,-22.09223306513013,13.139152673744206
28946,EUTELSAT HOT BIRD 13E,1080,gray,Other,-7.382794131845003,13.173742745325738
28946,EUTELSAT HOT BIRD 13E,1260,gray,Other,12.55026338256721,13.169163072683109
28946,EUTELSAT HOT BIRD 13E,1439,gray,Other,25.928722537792055,13.127252490059794
29045,JCSAT-5A,0,gray,Other,-4.358497114335478,131.9388887429785
29045,JCSAT-5A,180,gray,Other,-7.968318969687971,131.95229604220145
29045,JCSAT-5A,360,gray,Other,-7.679983553003694,131.96944819868506
29045,JCSAT-5A,540,gray,Other,-3.6535908718433348,131.98175165556023
29045,JCSAT-5A,720,gray,Other,1.7488783665467054,131.98340680141683
29045,JCSAT-5A,900,gray,Other,5.356602881904109,131.97485889562284
29045,JCSAT-5A,1080,gray,Other,5.056543752201833,131.96257187675837
29045,JCSAT-5A,1260,gray,Other,1.0351494678980089,131.9551865106828
29045,JCSAT-5A,1439,gray,Other,-4.303659373043047,131.95834911232416
29055,ASTRA 1KR,0,gray,Other,8.865356492409774,19.32089741264285
29055,ASTRA 1KR,180,gray,Other,12.014126134272374,19.298781996050682
29055,ASTRA 1KR,360,gray,Other,9.049063041667978,19.276452285896426
29055,ASTRA 1KR,540,gray,Other,1.7047921132980264,19.26571491780137
29055,ASTRA 1KR,720,gray,Other,-5.705751087181852,19.271593830482548
29055,ASTRA 1KR,900,gray,Other,-8.826563358881685,19.289360994481672
29055,ASTRA 1KR,1080,gray,Other,-5.8267137273651315,19.30725877413299
29055,ASTRA 1KR,1260,gray,Other,1.5177865662699332,19.31343318308853
29055,ASTRA 1KR,1439,gray,Other,8.840773744770559,19.303071408042257
29155,GOES 13,0,blue,US,26.994211368444667,61.80853221445857
29155,GOES 13,180,blue,US,28.021645349544997,61.748075593807265
29155,GOES 13,360,blue,US,13.647265365580097,61.70257906097294
29155,GOES 13,540,blue,US,-7.690227819795837,61.69737389106749
29155,GOES 13,720,blue,US,-23.435171723744133,61.73410239005554
29155,GOES 13,900,blue,US,-24.30370406514703,61.789575410561135
29155,GOES 13,1080,blue,US,-9.78702385751967,61.82953621758662
29155,GOES 13,1260,blue,US,11.545483073685318,61.82899990125807
29155,GOES 13,1439,blue,US,27.07763527098723,61.78716464803492
29162,EUTELSAT 113 WEST A,0,gray,Other,-6.971686530458101,247.05772251134698
29162,EUTELSAT 113 WEST A,180,gray,Other,3.0457892141057528,247.06285091008283
29162,EUTELSAT 113 WEST A,360,gray,Other,11.534648169843422,247.04706467452218
29162,EUTELSAT 113 WEST A,540,gray,Other,13.499367352669651,247.0194468880677
29162,EUTELSAT 113 WEST A,720,gray,Other,7.782972566143144,246.99605263091462
29162,EUTELSAT 113 WEST A,900,gray,Other,-2.2551714640067075,246.99044120096266
29162,EUTELSAT 113 WEST A,1080,gray,Other,-10.70928088841174,247.00568658717822
29162,EUTELSAT 113 WEST A,1260,gray,Other,-12.600805389403831,247.03258304457682
29162,EUTELSAT 113 WEST A,1439,gray,Other,-6.865974013606319,247.0549876544729
29236,GALAXY 16 (G-16),0,gray,Other,-3.791858740034513,261.08421124808933
29236,GALAXY 16 (G-16),180,gray,Other,4.061848333592934,261.0846096804824
29236,GALAXY 16 (G-16),360,gray,Other,9.819884353491943,261.0696380963462
29236,GALAXY 16 (G-16),540,gray,Other,10.09660262401303,261.0478539382887
29236,GALAXY 16 (G-16),720,gray,Other,4.73091564047354,261.03179274908666
29236,GALAXY 16 (G-16),900,gray,Other,-3.1192770340203424,261.03062656456126
29236,GALAXY 16 (G-16),1080,gray,Other,-8.831195003403991,261.044769145172
29236,GALAXY 16 (G-16),1260,gray,Other,-9.038317449761962,261.06559444475243
29236,GALAXY 16 (G-16),1439,gray,Other,-3.658179565325554,261.08046402859424
29270,EUTELSAT HOT BIRD 13B,0,gray,Other,11.965446492642513,13.126976666374894
29270,EUTELSAT HOT BIRD 13B,180,gray,Other,4.101830566207354,13.110376075817197
29270,EUTELSAT HOT BIRD 13B,360,gray,Other,-5.16230289235682,13.113031613181516
29270,EUTELSAT HOT BIRD 13B,540,gray,Other,-10.379160505246546,13.132030061563503
29270,EUTELSAT HOT BIRD 13B,720,gray,Other,-8.48207497740077,13.154810762733561
29270,EUTELSAT HOT BIRD 13B,900,gray,Other,-0.5972637230297551,13.166506735702471
29270,EUTELSAT HOT BIRD 13B,1080,gray,Other,8.622394324760535,13.158811736577581
29270,EUTELSAT HOT BIRD 13B,1260,gray,Other,13.7433944820732,13.134922289732378
29270,EUTELSAT HOT BIRD 13B,1439,gray,Other,11.777975428034551,13.107674037387318
29272,JCSAT-3A,0,gray,Other,-3.155820418163785,127.9601238517312
29272,JCSAT-3A,180,gray,Other,-8.586431727242598,127.9733774248171
29272,JCSAT-3A,360,gray,Other,-9.315590545942541,127.99357917525066
29272,JCSAT-3A,540,gray,Other,-4.903090664593037,128.0096095185281
29272,JCSAT-3A,720,gray,Other,2.0618528570630588,128.0127946439269
29272,JCSAT-3A,900,gray,Other,7.488868078762607,128.00199545445665
29272,JCSAT-3A,1080,gray,Other,8.195389845212048,127.98426566997163
29272,JCSAT-3A,1260,gray,Other,3.77644112220878,127.97071554136117
29272,JCSAT-3A,1439,gray,Other,-3.1197850924363593,127.96994623696368
29273,SYRACUSE 3B,0,gray,Other,23.192024756295723,354.82992687278585
29273,SYRACUSE 3B,180,gray,Other,19.475188364980568,354.78240326954244
29273,SYRACUSE 3B,360,gray,Other,4.502870703552617,354.7559350916791
29273,SYRACUSE 3B,540,gray,Other,-12.923890862424741,354.7660123790366
29273,SYRACUSE 3B,720,gray,Other,-22.542443958045624,354.8066364950972
29273,SYRACUSE 3B,900,gray,Other,-18.680962223021197,354.85375984857325
29273,SYRACUSE 3B,1080,gray,Other,-3.620796970819356,354.8794730064834
29273,SYRACUSE 3B,1260,gray,Other,13.757916587535874,354.86852807479784
29273,SYRACUSE 3B,1439,gray,Other,23.210694689165393,354.82755804957503
29349,KOREASAT 5 (MUGUNGWHA 5),0,gray,Other,3.189951832580846,112.99175250592087
29349,KOREASAT 5 (MUGUNGWHA 5),180,gray,Other,-2.4052526381710777,112.99059203056768
29349,KOREASAT 5 (MUGUNGWHA 5),360,gray,Other,-7.172686573809187,113.00113202859113
29349,KOREASAT 5 (MUGUNGWHA 5),540,gray,Other,-8.292718091062852,113.01832138541094
29349,KOREASAT 5 (MUGUNGWHA 5),720,gray,Other,-5.093882149471028,113.03316084824186
29349,KOREASAT 5 (MUGUNGWHA 5),900,gray,Other,0.5505079165668576,113.03801048271495
29349,KOREASAT 5 (MUGUNGWHA 5),1080,gray,Other,5.327679482586973,113.03109187922854
29349,KOREASAT 5 (MUGUNGWHA 5),1260,gray,Other,6.436947545356816,113.017526910418
29349,KOREASAT 5 (MUGUNGWHA 5),1439,gray,Other,3.263570697607065,113.00635875146028
29494,DIRECTV 9S,0,gray,Other,-4.885139403821086,258.8236341736706
29494,DIRECTV 9S,180,gray,Other,4.317890306694608,258.8246724852027
29494,DIRECTV 9S,360,gray,Other,10.990698006062303,258.8077786313212
29494,DIRECTV 9S,540,gray,Other,11.2093558798515,258.7830970622442
29494,DIRECTV 9S,720,gray,Other,4.846394143358339,258.76533423313
29494,DIRECTV 9S,900,gray,Other,-4.354555640638864,258.76512425078545
29494,DIRECTV 9S,1080,gray,Other,-10.975904933882703,258.78276994615976
29494,DIRECTV 9S,1260,gray,Other,-11.115300481775193,258.8080410942557
29494,DIRECTV 9S,1439,gray,Other,-4.738061914154969,258.82613838500004
29495,OPTUS D1,0,gray,Other,-11.90690149742295,159.96737268494738
29495,OPTUS D1,180,gray,Other,-13.799081542609201,159.99675941728808
29495,OPTUS D1,360,gray,Other,-7.582900028253789,160.0212482088075
29495,OPTUS D1,540,gray,Other,3.078321825043531,160.02668030530867
29495,OPTUS D1,720,gray,Other,11.907371016997786,160.01009641823592
29495,OPTUS D1,900,gray,Other,13.71189520048938,159.98148258664148
29495,OPTUS D1,1080,gray,Other,7.432213689491618,159.95790587306175
29495,OPTUS D1,1260,gray,Other,-3.238085490447702,159.95346388201534
29495,OPTUS D1,1439,gray,Other,-11.98526564326312,159.97082668955542
29520,XM-4 (BLUES),0,gray,Other,-0.4764188831904903,244.7459902567528
29520,XM-4 (BLUES),180,gray,Other,-0.06703994118288392,244.74722692897174
29520,XM-4 (BLUES),360,gray,Other,0.5938136197073618,244.74723780756517
29520,XM-4 (BLUES),540,gray,Other,1.1142996245253016,244.74589775221287
29520,XM-4 (BLUES),720,gray,Other,1.1851768713167985,244.7438725589936
29520,XM-4 (BLUES),900,gray,Other,0.7618560455521219,244.74222718369117
29520,XM-4 (BLUES),1080,gray,Other,0.09068558696162654,244.74179968286245
29520,XM-4 (BLUES),1260,gray,Other,-0.43600884787156247,244.74270768488293
29520,XM-4 (BLUES),1439,gray,Other,-0.5119337383366656,244.74426941412662
29526,BADR-4,0,gray,Other,7.703960466249555,26.0620065888426
29526,BADR-4,180,gray,Other,4.501254957758647,26.049599092253782
